Gridpoint,X_m,Y_m,Z_m,X_disp_mm,Y_disp_mm,Z_disp_mm,XY_disp_mm,XYZ_disp_mm
76342,569697.3521,5209776.686,415.8,11.97719474,-8.1589245,-0.626340378,14.49210968,14.50563839
76354,569699.8555,5209780.112,415.66,11.92248568,-7.96500058,-0.6880733,14.33830182,14.35480212
76366,569702.3596,5209783.569,415.51,11.82505128,-7.78980154,-0.745436914,14.16025585,14.17986326
76378,569704.863,5209786.996,415.37,11.67684482,-7.6270866,-0.779766538,13.9470841,13.96886505
76390,569707.3665,5209790.423,415.22,11.49532626,-7.488682,-0.784834346,13.71943453,13.74186483
76402,569709.8705,5209793.88,415.1,11.31073938,-7.36053392,-0.785751794,13.49482437,13.51768067
76414,569712.374,5209797.307,415.04,11.12922844,-7.17440018,-0.817493666,13.24128935,13.26650065
76426,569714.8774,5209800.733,414.39,10.91478386,-7.01355722,-0.84636483,12.97391582,13.00149318
76438,569717.3815,5209804.19,413.67,10.60821348,-6.77775632,-0.810202088,12.58857315,12.61461856
76450,569719.8849,5209807.617,412.94,10.28560046,-6.51751554,-0.73645776,12.17668205,12.19893256
76462,569722.3884,5209811.044,412.09,9.99106968,-6.30483118,-0.66010536,11.81407506,11.83250221
76474,569724.8924,5209814.501,411.22,9.62481692,-6.03126556,-0.511929888,11.35840064,11.36993128
76486,569727.3959,5209817.927,410.36,9.17538424,-5.7530111,-0.223522388,10.82981129,10.83211775
76498,569729.8994,5209821.354,409.5,8.74002824,-5.69094112,0.013561969,10.42952082,10.42952963
76510,569732.4034,5209824.811,409.48,8.27789556,-5.60570634,0.004043746,9.997374579,9.997375397
76522,569734.9069,5209828.238,409.8,7.82815554,-5.30995636,0.029678554,9.459157241,9.459203799
76534,569737.4103,5209831.665,409.69,7.30545402,-4.85881934,0.132455133,8.773698412,8.774698182
76546,569739.9144,5209835.122,409.32,6.83390302,-4.4394247,0.29266642,8.149277401,8.154530997
76558,569742.4178,5209838.548,408.96,6.59716994,-4.29241966,0.366639094,7.870674543,7.879209477
76570,569744.9213,5209841.975,408.59,6.4289178,-4.2298239,0.378633228,7.695608768,7.704917743
76582,569747.4253,5209845.432,408.23,6.2691899,-4.19319202,0.354760784,7.542254392,7.550593125
76594,569749.9288,5209848.859,408.66,6.10489,-4.15435542,0.33118044,7.384331444,7.391754281
76606,569752.4322,5209852.285,409.73,5.96969596,-4.11998922,0.303820068,7.253384109,7.259744325
76618,569754.9363,5209855.743,410.8,5.88350868,-4.06279604,0.263752584,7.149964059,7.154827145
76630,569757.4397,5209859.169,411.87,5.80101456,-3.99551144,0.223261326,7.043854172,7.047391518
76642,569759.9432,5209862.596,412.94,5.70247272,-3.91402824,0.157387849,6.916488429,6.918278913
76654,569762.4472,5209866.053,414.01,5.57867312,-3.85580636,0.065555622,6.781506947,6.781823796
76666,569764.9507,5209869.48,414.94,5.47609268,-3.82178814,-0.003961511,6.677848128,6.677849304
76678,569767.4542,5209872.906,415.35,5.38248606,-3.80213616,-0.038639191,6.589946553,6.590059829
76690,569769.9582,5209876.363,415.11,5.29602954,-3.77623324,-0.052559229,6.504449736,6.504662085
76702,569772.4617,5209879.79,414.87,5.21869162,-3.73016526,-0.010048908,6.414738895,6.414746766
76714,569774.9651,5209883.217,414.63,5.21128498,-3.64744254,0.021598212,6.360921963,6.360958631
76726,569469.7188,5209474.396,402.8,13.76684064,-9.63558398,0.033462697,16.8038799,16.80391322
76738,569472.2223,5209477.822,403.19,13.7208768,-9.72380072,0.036684814,16.81709727,16.81713728
76750,569474.7258,5209481.249,403.56,13.68043238,-9.78511632,0.073562464,16.81971259,16.81987345
76762,569477.2298,5209484.706,403.5,13.6222359,-9.82100398,0.128923161,16.79337459,16.79386946
76774,569479.7333,5209488.133,403.44,13.55073744,-9.84358458,0.19855307,16.74869077,16.74986764
76786,569482.2367,5209491.559,403.38,13.47111098,-9.85962214,0.27781123,16.69380064,16.69611209
76798,569484.7408,5209495.017,403.35,13.38172584,-9.86109534,0.361385866,16.62262879,16.62655669
76810,569487.2442,5209498.443,403.51,13.28932064,-9.85231964,0.431074322,16.54310265,16.54871809
76822,569489.7477,5209501.87,403.67,13.18868076,-9.83380812,0.496277138,16.45129424,16.458778
76834,569492.2517,5209505.327,403.82,13.06611052,-9.7970086,0.557286414,16.33109371,16.34059943
76846,569494.7552,5209508.754,404.23,12.92925532,-9.73752688,0.60349765,16.18595295,16.19719983
76858,569497.2587,5209512.18,404.66,12.7893953,-9.65506324,0.623357656,16.02463348,16.0367532
76870,569499.7627,5209515.637,405.1,12.64397268,-9.54920874,0.610937564,15.84479197,15.85656575
76882,569502.2662,5209519.064,405.54,12.49499406,-9.43872636,0.566753756,15.65932412,15.66957695
76894,569504.7696,5209522.491,405.89,12.3534297,-9.3409643,0.506705108,15.48744134,15.4957281
76906,569507.2737,5209525.948,406.08,12.22862934,-9.26178742,0.446325752,15.34014608,15.34663769
76918,569509.7771,5209529.375,406.27,12.12636386,-9.18837888,0.382970024,15.21430271,15.21912195
76930,569512.2806,5209532.801,406.46,12.04545216,-9.11825202,0.315279278,15.10746298,15.11075242
76942,569514.7846,5209536.258,406.65,11.98301642,-9.0593545,0.238233356,15.02213655,15.02402548
76954,569517.2881,5209539.685,406.85,11.94301396,-9.01514834,0.147274585,14.96357183,14.96429657
76966,569519.7916,5209543.112,407.15,11.9221885,-8.98086596,0.032676109,14.92630336,14.92633913
76978,569522.2956,5209546.569,407.45,11.93722784,-8.96254748,-0.085087612,14.92731275,14.92755525
76990,569524.7991,5209549.995,407.7,11.98080408,-8.9499186,-0.204931188,14.95462167,14.95602575
77002,569527.3025,5209553.422,407.91,12.05093856,-8.94202936,-0.325227188,15.00616571,15.0096896
77014,569529.8066,5209556.879,408.12,12.12656452,-8.94347208,-0.442323982,15.067822,15.07431293
77026,569532.31,5209560.306,408.33,12.19541884,-8.95298692,-0.548541194,15.12891984,15.13886102
77038,569534.8135,5209563.733,408.54,12.25089752,-8.9621741,-0.638712972,15.17909927,15.19253135
77050,569537.3175,5209567.19,408.75,12.28702394,-8.97240014,-0.710549506,15.2142999,15.23088317
77062,569539.821,5209570.616,408.96,12.31003888,-8.97634222,-0.765936492,15.23521503,15.25445625
77074,569542.3245,5209574.043,409.27,12.32572338,-8.98035542,-0.806614084,15.25025378,15.27157053
77086,569544.8285,5209577.5,409.51,12.35559378,-8.97587232,-0.840481682,15.27177074,15.2948812
77098,569547.332,5209580.927,409.62,12.3956318,-8.96311644,-0.854221558,15.2967037,15.3205365
77110,569549.8354,5209584.353,409.74,12.42077526,-8.96300722,-0.862493322,15.31702179,15.34128584
77122,569552.3395,5209587.811,409.85,12.43715064,-8.9674954,-0.866427782,15.33292828,15.35738867
77134,569554.8429,5209591.237,409.97,12.4511435,-8.97500364,-0.864356158,15.34866981,15.37298853
77146,569557.3464,5209594.664,410.08,12.458192,-8.97875014,-0.857903034,15.35657846,15.38052339
77158,569559.8504,5209598.121,410.19,12.47022144,-8.98369044,-0.857449898,15.36922629,15.39312629
77170,569562.3539,5209601.548,410.31,12.48542334,-8.98527032,-0.868279442,15.3824861,15.40697205
77182,569564.8573,5209604.974,410.39,12.52163612,-8.98108694,-0.88290781,15.40945469,15.43472773
77194,569567.3614,5209608.431,410.55,12.56785904,-8.9899744,-0.928196772,15.45220763,15.48006039
77206,569569.8648,5209611.858,410.71,12.62703342,-9.0067892,-0.98224467,15.51013297,15.54120424
77218,569572.3683,5209615.285,410.87,12.67977398,-9.02979906,-1.040654002,15.56643631,15.60118265
77230,569574.8724,5209618.742,411.03,12.72880106,-9.05906494,-1.100157566,15.623349,15.66203629
77242,569577.3758,5209622.168,411.19,12.7737108,-9.08783806,-1.160158208,15.67662235,15.71949284
77254,569579.8793,5209625.595,411.35,12.82246356,-9.11839172,-1.226329526,15.73405985,15.78177821
77266,569582.3833,5209629.052,411.52,12.88107406,-9.14084278,-1.306779454,15.79484333,15.84880905
77278,569584.8868,5209632.479,411.48,12.95007824,-9.17555442,-1.384525298,15.87121058,15.93148567
77290,569587.3902,5209635.906,411.41,13.00736286,-9.24171126,-1.46933158,15.95621244,16.02372151
77302,569589.8943,5209639.363,411.34,13.03932114,-9.32716194,-1.526276094,16.0318385,16.1043275
77314,569592.3977,5209642.789,411.27,13.0249422,-9.41871624,-1.511665506,16.07362233,16.14454916
77326,569594.9012,5209646.216,411.2,12.95726898,-9.4662625,-1.399759202,16.04683599,16.10777051
77338,569597.4052,5209649.673,411.13,12.87015968,-9.4437327,-1.189596808,15.96324207,16.00750568
77350,569599.9087,5209653.1,411.06,12.7662305,-9.38188624,-0.936734474,15.84286687,15.87053566
77362,569602.4122,5209656.526,411.02,12.66133612,-9.30608248,-0.74165841,15.71345295,15.73094596
77374,569604.9162,5209659.984,411,12.55772698,-9.2205175,-0.640181854,15.57929555,15.59244313
77386,569607.4197,5209663.41,411.09,12.47530398,-9.13845772,-0.621150396,15.46430144,15.4767712
77398,569609.9231,5209666.837,411.38,12.44256338,-9.08959066,-0.652613376,15.40902469,15.42283846
77410,569612.4272,5209670.294,411.67,12.4913009,-9.10619464,-0.693749438,15.45818162,15.47374122
77422,569614.9306,5209673.721,411.96,12.5941836,-9.17759912,-0.733850704,15.58338173,15.60065137
77434,569617.4341,5209677.147,412.25,12.73259074,-9.28730934,-0.79671799,15.75985348,15.77997913
77446,569619.9381,5209680.604,412.71,12.9000758,-9.40050952,-0.916120088,15.96187755,15.98814595
77458,569622.4416,5209684.031,413.23,13.10305228,-9.48039506,-1.056963342,16.17305999,16.20756123
77470,569624.9451,5209687.458,413.75,13.28189368,-9.53962278,-1.145876804,16.35277048,16.39286845
77482,569627.4491,5209690.915,414.27,13.39218556,-9.59090538,-1.177979356,16.47228278,16.51434938
77494,569629.9526,5209694.342,414.78,13.45166728,-9.6292035,-1.166442676,16.54294148,16.58401342
77506,569632.456,5209697.768,415.16,13.48010258,-9.65662534,-1.143157988,16.58202577,16.62138348
77518,569634.9601,5209701.225,415.49,13.49958692,-9.67254098,-1.115713796,16.60713389,16.64457008
77530,569637.4635,5209704.652,415.81,13.51392268,-9.6862773,-1.086930516,16.62678785,16.66227752
77542,569639.967,5209708.079,416.13,13.52736182,-9.686798,-1.06254677,16.63801591,16.67190988
77554,569642.471,5209711.536,416.44,13.5410702,-9.67242922,-1.042213562,16.64080735,16.67341232
77566,569644.9745,5209714.962,416.76,13.54505038,-9.65049632,-1.016362966,16.6313099,16.66233665
77578,569647.4779,5209718.389,417.08,13.53793584,-9.61849994,-0.995999278,16.60696384,16.63680445
77590,569649.982,5209721.846,417.4,13.52481674,-9.5698945,-0.976224616,16.56814862,16.59688414
77602,569652.4854,5209725.273,417.71,13.4951724,-9.51759844,-0.961481694,16.51376269,16.54172921
77614,569654.9889,5209728.699,417.69,13.4600823,-9.4627827,-0.942566314,16.45351245,16.48048856
77626,569657.4929,5209732.157,417.39,13.4187438,-9.39402236,-0.921485584,16.38018136,16.40608049
77638,569659.9964,5209735.583,417,13.36430398,-9.32178476,-0.904743428,16.2941797,16.31927856
77650,569662.4999,5209739.01,416.59,13.2918327,-9.2518484,-0.901644628,16.19473727,16.21981746
77662,569665.0039,5209742.467,416.17,13.204698,-9.18763466,-0.90025855,16.08653723,16.11170833
77674,569667.5074,5209745.894,415.76,13.0948557,-9.1280488,-0.89497281,15.96234697,15.98741683
77686,569670.0108,5209749.32,415.35,12.9633218,-9.07944082,-0.874124744,15.82668499,15.85080603
77698,569672.5149,5209752.777,415.13,12.804521,-9.03882114,-0.828500248,15.67341844,15.69530052
77710,569675.0183,5209756.204,415.6,12.65402854,-9.01558014,-0.77216381,15.53721737,15.55639291
77722,569677.5218,5209759.631,415.81,12.52777276,-8.98178544,-0.694689746,15.41484869,15.43049428
77734,569680.0258,5209763.088,415.93,12.417933,-8.93076446,-0.628791478,15.29586918,15.30878808
77746,569682.5293,5209766.515,416.05,12.31356186,-8.83755662,-0.571796164,15.1567217,15.16750354
77758,569685.0327,5209769.941,416.17,12.23463136,-8.70120942,-0.539796482,15.01323582,15.0229368
77770,569687.5368,5209773.398,416.28,12.188825,-8.5508592,-0.545746432,14.88907814,14.89907672
77782,569690.0402,5209776.825,416.39,12.15393048,-8.38486512,-0.594034626,14.76563541,14.77757985
77794,569692.5437,5209780.252,416.24,12.0950482,-8.19713626,-0.648051028,14.61106546,14.62543004
77806,569695.0477,5209783.709,416.1,11.99445404,-8.0366997,-0.688015642,14.43798704,14.4543708
77818,569697.5512,5209787.135,415.95,11.8472458,-7.89916886,-0.715445864,14.2391749,14.25713732
77830,569700.0547,5209790.562,415.81,11.67322786,-7.76738096,-0.714398368,14.02128581,14.03947366
77842,569702.5587,5209794.019,415.74,11.47826762,-7.6269723,-0.711639674,13.78119494,13.7995567
77854,569705.0622,5209797.446,415.69,11.29531142,-7.49137186,-0.733802698,13.55377115,13.5736207
77866,569707.5656,5209800.873,415.63,11.13889568,-7.28895164,-0.786731726,13.31179225,13.33502005
77878,569710.0697,5209804.33,414.98,10.9582712,-7.12761846,-0.834360282,13.07236217,13.09896216
77890,569712.5731,5209807.756,414.26,10.67586892,-6.92455054,-0.814104798,12.72491954,12.75093502
77902,569715.0766,5209811.183,413.53,10.36244562,-6.6736595,-0.715011016,12.32550244,12.34622416
77914,569717.5806,5209814.64,412.8,10.07841012,-6.46320526,-0.638620262,11.97277632,11.98979602
77926,569720.0841,5209818.067,412.08,9.75431882,-6.21964466,-0.53873146,11.56852261,11.58105984
77938,569722.5875,5209821.493,411.35,9.31960544,-5.88561942,-0.359169208,11.02250251,11.02835273
77950,569725.0916,5209824.951,410.58,8.92214878,-5.76744338,-0.144111091,10.62394192,10.62491929
77962,569727.595,5209828.377,410.28,8.45156044,-5.51717464,-0.143884574,10.0929723,10.09399785
77974,569730.0985,5209831.804,409.92,7.96565082,-5.07918212,0.000408315,9.447205089,9.447205098
77986,569732.6025,5209835.261,409.55,7.39758236,-4.68038942,0.196935496,8.753871709,8.756086654
77998,569735.106,5209838.688,409.19,6.98698374,-4.45038988,0.34388552,8.283955086,8.291089742
78010,569737.6095,5209842.114,408.82,6.75006778,-4.38046368,0.402028914,8.046855105,8.056891729
78022,569740.1135,5209845.571,408.46,6.55225004,-4.34397658,0.423843958,7.861432002,7.872849345
78034,569742.617,5209848.998,408.09,6.37238756,-4.33222908,0.401096988,7.705552025,7.715984112
78046,569745.1204,5209852.425,408.52,6.20010444,-4.29673258,0.360027982,7.543421368,7.552008083
78058,569747.6245,5209855.882,409.59,6.05228406,-4.24494452,0.335204054,7.392543292,7.400139058
78070,569750.1279,5209859.309,410.66,5.93370162,-4.19036246,0.325257668,7.264155316,7.271433491
78082,569752.6314,5209862.735,411.73,5.84584048,-4.12144972,0.293039546,7.152635788,7.158636105
78094,569755.1354,5209866.192,412.8,5.7252235,-4.04781004,0.238693782,7.011629643,7.015691339
78106,569757.6389,5209869.619,413.87,5.53540676,-3.96626334,0.136637573,6.809696974,6.811067663
78118,569760.1423,5209873.046,415.07,5.42255456,-3.93247372,0.087865407,6.698391412,6.69896767
78130,569762.6464,5209876.503,415.79,5.3522626,-3.88152386,0.067840428,6.611576394,6.611924435
78142,569765.1498,5209879.929,415.7,5.27562826,-3.84358896,0.079813455,6.52728348,6.527771428
78154,569767.6533,5209883.356,415.46,5.19374628,-3.7679376,0.144823155,6.416568723,6.418202858
78166,569770.1573,5209886.813,415.22,5.19902948,-3.63886496,0.20308824,6.345962947,6.349211807
78178,569464.6058,5209477.968,403.75,13.69074478,-9.58232526,0.471788236,16.71099788,16.71765636
78190,569467.1093,5209481.394,404.14,13.61450668,-9.6751267,0.47684817,16.70218156,16.70898719
78202,569469.6133,5209484.851,404.51,13.55966554,-9.72444334,0.516929116,16.68620172,16.69420689
78214,569472.1168,5209488.278,404.45,13.50890364,-9.74862922,0.58123455,16.6591191,16.66925562
78226,569474.6203,5209491.705,404.39,13.43990962,-9.76674958,0.648892022,16.61386674,16.62653388
78238,569477.1243,5209495.162,404.34,13.35869058,-9.77063324,0.704421502,16.55052531,16.56550928
78250,569479.6278,5209498.588,404.28,13.27065926,-9.76451946,0.752814598,16.47592903,16.49311879
78262,569482.1312,5209502.015,404.36,13.18459898,-9.74294216,0.778310102,16.39385776,16.41232277
78274,569484.6353,5209505.472,404.52,13.08879018,-9.70404206,0.783997162,16.29370617,16.31255689
78286,569487.1387,5209508.899,404.67,12.9777744,-9.65017628,0.767441442,16.17246211,16.1906608
78298,569489.6422,5209512.326,405.08,12.85159736,-9.58102224,0.7281418,16.02995764,16.0464866
78310,569492.1462,5209515.783,405.51,12.71760474,-9.4960567,0.655393152,15.87175363,15.88527945
78322,569494.6497,5209519.209,405.95,12.57336576,-9.40440334,0.551005248,15.70134799,15.71101319
78334,569497.1532,5209522.636,406.39,12.44083618,-9.32316652,0.422568624,15.54657,15.55231182
78346,569499.6572,5209526.093,406.83,12.3468765,-9.25325556,0.278484076,15.42945552,15.43196848
78358,569502.1607,5209529.52,407.03,12.30465916,-9.19694884,0.143945407,15.36191736,15.36259175
78370,569504.6641,5209532.946,407.22,12.2831606,-9.15503376,0.011930873,15.31961741,15.31962205
78382,569507.1682,5209536.403,407.41,12.27489036,-9.12965662,-0.112494771,15.29782871,15.29824233
78394,569509.6716,5209539.83,407.6,12.28654388,-9.11695408,-0.227889156,15.29960824,15.30130536
78406,569512.1751,5209543.257,407.79,12.31269064,-9.11640544,-0.34638107,15.32028717,15.32420239
78418,569514.6791,5209546.714,408,12.34740228,-9.12661878,-0.46886876,15.35426695,15.36142413
78430,569517.1826,5209550.141,408.3,12.39021906,-9.14401524,-0.586643988,15.39904358,15.41021396
78442,569519.6861,5209553.567,408.59,12.4477907,-9.1663393,-0.691529478,15.45863091,15.47409068
78454,569522.1901,5209557.024,408.8,12.51044996,-9.17871926,-0.780692368,15.5164508,15.53607821
78466,569524.6936,5209560.451,409.01,12.57054636,-9.18958538,-0.85231224,15.5713556,15.5946642
78478,569527.197,5209563.878,409.22,12.61213632,-9.20095696,-0.906839436,15.61164923,15.637965
78490,569529.7011,5209567.335,409.43,12.6348617,-9.21020764,-0.94346903,15.63546146,15.66390082
78502,569532.2045,5209570.761,409.64,12.64886218,-9.21480758,-0.962227184,15.6494854,15.67903933
78514,569534.708,5209574.188,409.85,12.65694192,-9.2150946,-0.974367114,15.65618559,15.68647629
78526,569537.212,5209577.645,410.06,12.66331732,-9.21158178,-0.97148142,15.65927343,15.68937923
78538,569539.7155,5209581.072,410.38,12.66697746,-9.2061919,-0.974155278,15.65906406,15.68933605
78550,569542.219,5209584.499,410.49,12.6926467,-9.18466794,-0.956554348,15.66720797,15.6963818
78562,569544.723,5209587.956,410.6,12.70995172,-9.17129992,-0.940055016,15.6734047,15.70157057
78574,569547.2265,5209591.382,410.72,12.71704086,-9.1631897,-0.922327594,15.67441143,15.70152419
78586,569549.7299,5209594.809,410.83,12.71701292,-9.15518616,-0.910313902,15.66971127,15.69613082
